registered_voters,accredited_voters,votes_cast,valid_votes,pdp_votes,apc_votes,lp_votes,other_votes,turnout_percentage,historical_turnout,estimated_population,unit_win_margin,neighbor_avg_win_margin,winning_margin_abs,historical_win_margin_abs,fails_benfords_law,submission_delay_hours,form_ec8a_missing_or_altered,bvas_malfunction,reports_of_violence,opening_delay_hours,party_agents_absent,ballot_box_snatching,security_personnel_present,results_publicly_posted,manual_accreditation_alteration,agents_refused_signing,observer_flags_irregularity,observer_counts_mismatch,observers_present,reports_of_vote_buying,neighbor_registered_voters,is_fraudulent
383,169,189,187,77,59,31,20,0.4953453021209018,0.5947849426943692,803,0.0962566844919786,0.0032696541499106363,18,8,False,1.3252075664267224,False,False,False,0.8842608667340022,False,False,2,True,False,0,False,False,True,False,386,1
211,101,100,99,45,28,15,11,0.47548612066534623,0.5073790077057307,400,0.1717171717171717,0.10697308902213237,17,16,True,1.6701622530916675,False,False,False,0.8170949700164636,False,False,1,True,False,0,False,False,True,False,219,0
211,101,100,99,45,28,15,11,0.47548612066534623,0.5073790077057307,400,0.1717171717171717,0.10697308902213237,17,16,True,1.6701622530916675,True,False,False,0.8170949700164636,False,False,1,True,False,0,False,False,True,False,219,1
269,106,104,101,34,33,21,13,0.3900617967974831,0.33142431372702635,496,0.009900990099009901,-0.027547393740528912,1,-8,True,0.5745627349577664,False,False,False,0.16266994275725433,False,False,1,True,False,0,False,False,True,False,280,0
269,106,104,101,34,33,21,13,0.3900617967974831,0.33142431372702635,496,0.009900990099009901,-0.027547393740528912,1,-8,True,5.0,False,False,False,0.16266994275725433,False,False,1,True,False,0,False,False,True,False,280,1
404,209,206,201,81,57,42,21,0.5108491040296215,0.5515732867706304,803,0.11940298507462686,0.09607421349591708,24,14,True,1.0593596074784344,False,False,False,0.7745701830078311,False,False,1,True,False,0,False,False,True,False,417,0
404,209,206,301,81,57,42,21,0.5108491040296215,0.5515732867706304,803,0.11940298507462686,0.09607421349591708,24,14,True,1.0593596074784344,False,False,False,0.7745701830078311,False,False,1,True,False,0,False,False,True,False,417,1
427,177,173,166,57,55,34,20,0.4062641107330484,0.44442460114901594,858,0.012048192771084338,-0.0047750403166396775,2,3,True,1.1127413644491946,False,False,False,0.40396656876317444,False,False,2,True,False,0,False,False,True,False,443,0
427,177,173,166,166,0,0,20,0.4062641107330484,0.44442460114901594,858,0.012048192771084338,-0.0047750403166396775,2,3,True,1.1127413644491946,True,False,False,0.40396656876317444,False,False,2,True,False,0,False,False,True,False,443,1
273,144,141,135,57,38,33,7,0.5176302005305802,0.5057185574447388,545,0.14074074074074075,0.1919504944631052,19,25,False,0.6544278529476073,False,False,False,1.3327241008049342,False,False,3,True,False,0,False,False,True,False,263,0
273,144,141,135,57,38,33,7,0.5176302005305802,0.5057185574447388,545,0.14074074074074075,0.1919504944631052,19,25,False,0.6544278529476073,False,False,False,1.3327241008049342,False,False,3,True,False,0,False,False,True,False,263,1
648,379,376,366,130,110,80,46,0.5817029114870328,0.4853946509690033,1332,0.0546448087431694,0.04207869260065438,20,12,False,1.9720352595083237,False,False,False,1.0104955809257663,False,False,3,True,False,0,False,False,True,False,660,0
648,379,376,366,130,110,80,46,0.5817029114870328,0.4853946509690033,1332,0.0546448087431694,0.04207869260065438,20,12,False,1.9720352595083237,False,False,False,1.0104955809257663,False,False,3,True,False,0,False,False,True,False,660,1
788,407,407,388,154,117,78,39,0.5173757740779837,0.42301784078959737,1568,0.09536082474226804,0.14149886759822639,37,30,True,1.96830924680549,False,False,False,0.5675976317940488,False,False,2,True,False,0,False,False,True,False,791,0
788,387,407,388,154,117,78,39,0.5173757740779837,0.42301784078959737,1568,0.09536082474226804,0.14149886759822639,37,30,True,1.96830924680549,False,False,False,0.5675976317940488,False,False,2,True,False,0,False,False,True,False,791,1
588,364,364,357,160,102,67,28,0.6199967758284985,0.6624129917883322,1165,0.16246498599439776,0.12188082579878484,58,54,False,0.7904130956008473,False,False,False,0.15871885676862257,False,False,1,True,False,0,False,False,True,False,584,0
588,364,364,357,160,102,67,28,0.6199967758284985,0.6624129917883322,1165,0.16246498599439776,0.12188082579878484,58,54,False,0.7904130956008473,True,False,False,0.15871885676862257,False,False,1,True,False,0,False,False,True,False,584,1
601,295,291,284,125,71,65,23,0.4856844869142932,0.41880238557221533,1177,0.19014084507042253,0.2552179812365912,54,47,False,1.0453469921676324,False,False,False,1.3693696508842215,False,False,2,True,False,0,False,False,True,False,597,0
601,295,291,284,125,71,65,23,0.4856844869142932,0.41880238557221533,1177,0.19014084507042253,0.2552179812365912,54,47,False,1.0453469921676324,False,False,False,1.3693696508842215,False,False,2,True,False,0,False,False,True,False,597,1
220,121,119,119,55,36,15,13,0.5449732422911148,0.5354012176235824,405,0.15966386554621848,0.16877031269794238,19,21,False,1.6540963536229767,False,False,False,0.713214283872543,False,False,2,True,False,0,False,False,True,False,213,0
220,250,270,119,55,36,15,13,0.5449732422911148,0.5354012176235824,405,0.15966386554621848,0.16877031269794238,19,21,False,1.6540963536229767,False,False,False,0.713214283872543,False,False,2,True,False,0,False,False,True,False,213,1
478,186,186,181,73,56,32,20,0.3898925058180946,0.4108354077700247,927,0.09392265193370165,0.13755477482454687,17,7,True,1.2637792868563247,False,False,False,0.055876232657555536,False,False,2,True,False,0,False,False,True,False,472,0
478,186,186,281,181,0,0,20,0.3898925058180946,0.4108354077700247,927,0.09392265193370165,0.13755477482454687,17,7,True,1.2637792868563247,False,False,False,0.055876232657555536,False,False,2,True,False,0,False,False,True,False,472,1
309,223,223,214,94,63,42,15,0.724905076014424,0.6280281949290611,628,0.14485981308411214,0.05009896949709036,31,38,False,1.1645039358278229,False,False,False,0.17681118917379102,False,False,3,True,False,0,False,False,True,False,311,0
309,203,223,214,94,63,42,15,0.724905076014424,0.6280281949290611,628,0.14485981308411214,0.05009896949709036,31,38,False,5.0,False,False,False,0.17681118917379102,False,False,3,True,False,0,False,False,True,False,311,1
383,185,184,181,66,62,33,20,0.4809038318639567,0.4469650255947986,800,0.022099447513812154,0.12050586100485611,4,7,True,1.2912348194641246,False,False,False,0.9180371523528593,False,False,1,True,False,0,False,False,True,False,372,0
383,185,184,181,66,62,33,20,0.4809038318639567,0.4469650255947986,800,0.022099447513812154,0.12050586100485611,4,7,True,5.0,False,False,False,0.9180371523528593,False,False,1,True,False,0,False,False,True,False,372,1
381,172,168,163,60,55,32,16,0.4433222767167689,0.41619836977913677,749,0.03067484662576687,0.07339897700527619,5,12,True,1.4026201792339028,False,False,False,0.6878112123651599,False,False,2,True,False,0,False,False,True,False,381,0
381,172,168,163,60,55,32,16,0.4433222767167689,0.41619836977913677,749,0.03067484662576687,0.07339897700527619,5,12,True,1.4026201792339028,False,False,False,0.6878112123651599,False,False,2,True,False,0,False,False,True,False,381,1
764,407,406,392,155,119,83,35,0.5318185988274685,0.5271404770139595,1488,0.09183673469387756,0.09126101272016467,36,44,True,0.746399606791119,False,False,False,1.1683772844360603,False,False,1,True,False,0,False,False,True,False,748,0
764,407,406,392,155,119,83,35,0.5318185988274685,0.5271404770139595,1488,0.09183673469387756,0.09126101272016467,36,44,True,0.746399606791119,False,False,False,1.1683772844360603,False,False,1,True,False,0,False,False,True,False,748,1
215,98,96,94,32,31,23,8,0.44673867535029194,0.47860378238171863,419,0.010638297872340425,-0.06691191582765524,1,5,True,1.7047448124798548,False,False,False,0.08914893641926319,False,False,3,True,False,0,False,False,True,False,221,0
215,98,96,94,32,31,23,8,0.44673867535029194,0.47860378238171863,419,0.010638297872340425,-0.06691191582765524,1,5,True,1.7047448124798548,False,False,False,0.08914893641926319,False,False,3,True,False,0,False,False,True,False,221,1
242,107,107,104,38,26,26,14,0.44610472060986306,0.5398676950492358,438,0.11538461538461539,0.044771315318800936,12,15,True,0.8403721458020497,False,False,False,0.31766280976010264,False,False,3,True,False,0,False,False,True,False,237,0
242,107,107,104,38,26,26,14,0.44610472060986306,0.5398676950492358,438,0.11538461538461539,0.044771315318800936,12,15,True,0.8403721458020497,False,False,False,0.31766280976010264,False,False,3,True,False,0,False,False,True,False,237,1
554,350,349,338,136,96,78,28,0.6307279663140992,0.5746685472000492,1147,0.11834319526627218,0.1392821961680044,40,35,False,1.5515275947780915,False,False,False,0.9891668129799502,False,False,1,True,False,0,False,False,True,False,557,0
554,350,349,438,338,0,0,28,0.6307279663140992,0.5746685472000492,1147,0.11834319526627218,0.1392821961680044,40,35,False,1.5515275947780915,False,False,False,0.9891668129799502,False,False,1,True,False,0,False,False,True,False,557,1
599,326,326,316,125,97,62,32,0.5454520703196073,0.5541841319656416,1149,0.08860759493670886,0.09233668768349003,28,33,False,1.7670732531132387,False,False,False,1.1566541351002926,False,False,2,True,False,0,False,False,True,False,608,0
599,326,326,316,125,97,62,32,0.5454520703196073,0.5541841319656416,1149,0.08860759493670886,0.09233668768349003,28,33,False,1.7670732531132387,False,False,False,1.1566541351002926,False,False,2,True,False,0,False,False,True,False,608,1
780,505,505,497,198,153,92,54,0.6476737708668686,0.5866388982986189,1604,0.09054325955734406,0.15797217648199485,45,50,False,1.021437695628259,False,False,False,0.06453076641731703,False,False,2,True,False,0,False,False,True,False,772,0
780,505,505,497,198,153,92,54,0.6476737708668686,0.5866388982986189,1604,0.09054325955734406,0.15797217648199485,45,50,False,1.021437695628259,False,False,False,0.06453076641731703,False,False,2,True,False,0,False,False,True,False,772,1
286,180,180,173,84,46,30,13,0.6307420707887115,0.631522589478113,603,0.21965317919075145,0.316622009719005,38,42,True,1.5781615352551586,False,False,False,1.4421491110505409,False,False,1,True,False,0,False,False,True,False,288,0
286,160,180,173,84,46,30,13,0.6307420707887115,0.631522589478113,603,0.21965317919075145,0.316622009719005,38,42,True,1.5781615352551586,False,False,False,1.4421491110505409,False,False,1,True,False,0,False,False,True,False,288,1
480,232,232,227,101,56,44,26,0.4840942538460488,0.5737185553486381,941,0.19823788546255505,0.23935254148960236,45,41,False,0.5197744104719743,False,False,False,0.3653274670436196,False,False,1,True,False,0,False,False,True,False,490,0
480,232,232,227,101,56,44,26,0.4840942538460488,0.5737185553486381,941,0.19823788546255505,0.23935254148960236,45,41,False,0.5197744104719743,False,False,False,0.3653274670436196,False,False,1,True,False,0,False,False,True,False,490,1
749,338,337,331,122,97,63,49,0.450627050983206,0.5004732462419362,1523,0.0755287009063444,0.11802593380511085,25,31,True,0.6862236704649198,False,False,False,0.17566604785707002,False,False,3,True,False,0,False,False,True,False,760,0
749,338,337,331,122,97,63,49,0.450627050983206,0.5004732462419362,1523,0.0755287009063444,0.11802593380511085,25,31,True,0.6862236704649198,False,False,False,0.17566604785707002,False,False,3,True,False,0,False,False,True,False,760,1
669,324,320,305,121,92,60,32,0.47870921888333806,0.5346200682343033,1335,0.09508196721311475,0.08778750144575208,29,23,False,0.5584653169807869,False,False,False,1.193030041626776,False,False,3,True,False,0,False,False,True,False,685,0
669,324,719,305,121,92,60,32,0.47870921888333806,0.5346200682343033,1335,0.09508196721311475,0.08778750144575208,29,23,False,0.5584653169807869,False,False,False,1.193030041626776,False,False,3,True,False,0,False,False,True,False,685,1
542,407,403,399,150,143,69,37,0.7444102774362162,0.8397048730912631,1076,0.017543859649122806,0.02975809553189669,7,7,False,1.2272020527094494,False,False,False,0.7745393734262647,False,False,1,True,False,0,False,False,True,False,543,0
542,407,403,399,150,143,69,37,0.7444102774362162,0.8397048730912631,1076,0.017543859649122806,0.02975809553189669,7,7,False,1.2272020527094494,False,False,True,0.7745393734262647,False,False,1,True,False,0,False,False,True,False,543,1
361,240,236,233,94,75,46,18,0.6539398365898876,0.5792558037036122,715,0.0815450643776824,0.11312194415890124,19,24,False,1.8575489601328137,False,False,False,1.4648473109389324,False,False,3,True,False,0,False,False,True,False,358,0
361,240,411,233,94,75,46,18,0.6539398365898876,0.5792558037036122,715,0.0815450643776824,0.11312194415890124,19,24,False,1.8575489601328137,True,False,True,1.4648473109389324,False,False,3,True,False,0,False,False,True,False,358,1
473,316,315,303,125,93,65,20,0.6679532097324046,0.7034843094057708,963,0.10561056105610561,0.008245236932378538,32,31,False,1.361723778767158,False,False,False,0.5500896545802023,False,False,2,True,False,0,False,False,True,False,479,0
473,295,315,303,125,93,65,20,0.6679532097324046,0.7034843094057708,963,0.10561056105610561,0.008245236932378538,32,31,False,1.361723778767158,False,False,False,0.5500896545802023,False,False,2,True,False,0,False,False,True,False,479,1
725,310,308,304,116,88,66,34,0.4257993998498191,0.46976410147710856,1416,0.09210526315789473,0.1837581544418907,28,37,False,1.437876162244995,False,False,False,1.013924715331915,False,False,3,True,False,0,False,False,True,False,739,0
725,310,308,404,116,88,66,34,0.4257993998498191,0.46976410147710856,1416,0.09210526315789473,0.1837581544418907,28,37,False,1.437876162244995,False,False,False,1.013924715331915,False,False,3,True,False,0,False,False,True,False,739,1
613,314,311,307,135,86,55,31,0.5082578535653737,0.5822483940698024,1214,0.15960912052117263,0.12876283849781978,49,40,True,1.911156064636443,False,False,False,0.7972631087787527,False,False,3,True,False,0,False,False,True,False,627,0
613,314,311,307,135,86,55,31,0.5082578535653737,0.5822483940698024,1214,0.15960912052117263,0.12876283849781978,49,40,True,1.911156064636443,False,False,False,0.7972631087787527,False,False,3,True,False,0,False,False,True,False,627,1
301,154,152,152,72,41,21,18,0.5070271397270695,0.6038929410079701,571,0.20394736842105263,0.15454627001013285,31,24,False,1.2164698289642741,False,False,False,0.7233227687178567,False,False,1,True,False,0,False,False,True,False,318,0
301,154,152,152,72,41,21,18,0.5070271397270695,0.6038929410079701,571,0.20394736842105263,0.15454627001013285,31,24,False,1.2164698289642741,False,False,False,0.7233227687178567,False,False,1,True,False,0,False,False,True,False,318,1
612,324,323,319,129,92,69,29,0.5291124879705819,0.5552253450877653,1184,0.11598746081504702,0.046150359849511796,37,32,True,1.2673914539946491,False,False,False,0.5728598022739626,False,False,2,True,False,0,False,False,True,False,599,0
612,303,323,319,129,92,69,29,0.5291124879705819,0.5552253450877653,1184,0.11598746081504702,0.046150359849511796,37,32,True,1.2673914539946491,True,False,False,0.5728598022739626,False,False,2,True,False,0,False,False,True,False,599,1
674,264,264,260,103,84,50,23,0.39234785202223305,0.4720042270506625,1350,0.07307692307692308,0.1280390578889064,19,26,True,1.1479792004060607,False,False,False,0.12289022330585936,False,False,3,True,False,0,False,False,True,False,657,0
674,264,264,260,103,84,50,23,0.39234785202223305,0.4720042270506625,1350,0.07307692307692308,0.1280390578889064,19,26,True,1.1479792004060607,False,False,False,0.12289022330585936,False,False,3,True,False,0,False,False,True,False,657,1
509,204,201,196,75,57,37,27,0.39514165521815614,0.47567381596943414,992,0.09183673469387756,0.027646838427232992,18,12,False,1.0906481819045821,False,False,False,0.16126307924748495,False,False,1,True,False,0,False,False,True,False,489,0
509,204,201,196,196,0,0,27,0.39514165521815614,0.47567381596943414,992,0.09183673469387756,0.027646838427232992,18,12,False,1.0906481819045821,False,False,False,0.16126307924748495,False,False,1,True,False,0,False,False,True,False,489,1
660,266,262,261,106,82,50,23,0.3981466652219168,0.35708269456425634,1355,0.09195402298850575,0.018585251894259566,24,26,True,0.9300942005249164,False,False,False,0.22649256066835233,False,False,3,True,False,0,False,False,True,False,667,0
660,266,262,261,106,82,50,23,0.3981466652219168,0.35708269456425634,1355,0.09195402298850575,0.018585251894259566,24,26,True,0.9300942005249164,False,False,False,0.22649256066835233,False,False,3,True,False,0,False,False,True,False,667,1
774,567,563,551,213,178,119,41,0.7275928601946409,0.7537588082347844,1578,0.06352087114337568,0.07478241874009177,35,38,True,0.6955832052089665,False,False,False,0.8887606746746283,False,False,2,True,False,0,False,False,True,False,761,0
774,567,563,551,213,178,119,41,0.7275928601946409,0.7537588082347844,1578,0.06352087114337568,0.07478241874009177,35,38,True,0.6955832052089665,False,False,False,0.8887606746746283,False,False,2,True,False,0,False,False,True,False,761,1
635,394,392,375,160,119,62,34,0.6178225929092753,0.5218132693558691,1315,0.10933333333333334,0.015486921415896027,41,34,True,1.9226555542659485,False,False,False,0.6642149572645061,False,False,2,True,False,0,False,False,True,False,645,0
635,394,392,375,160,119,62,34,0.6178225929092753,0.5218132693558691,1315,0.10933333333333334,0.015486921415896027,41,34,True,1.9226555542659485,False,False,False,0.6642149572645061,False,False,2,True,False,0,False,False,True,False,645,1
730,303,303,293,115,83,63,32,0.4162140421952685,0.4265118150880991,1440,0.10921501706484642,0.11739865283818027,32,36,False,1.7958111598491031,False,False,False,0.5991931196439579,False,False,3,True,False,0,False,False,True,False,718,0
730,303,303,293,293,0,0,32,0.4162140421952685,0.4265118150880991,1440,0.10921501706484642,0.11739865283818027,32,36,False,1.7958111598491031,False,False,False,0.5991931196439579,False,False,3,True,False,0,False,False,True,False,718,1
778,403,399,397,163,111,78,45,0.5136203567331181,0.5077512342555146,1508,0.1309823677581864,0.10487879261949173,52,44,False,0.5987479381239698,False,False,False,0.957899409837311,False,False,3,True,False,0,False,False,True,False,773,0
778,403,399,397,163,111,78,45,0.5136203567331181,0.5077512342555146,1508,0.1309823677581864,0.10487879261949173,52,44,False,0.5987479381239698,False,False,False,0.957899409837311,False,False,3,True,False,0,False,False,True,False,773,1
543,296,293,281,111,73,66,31,0.5406932856031942,0.49844305813737755,1048,0.13523131672597866,0.12422460053128674,38,44,False,0.9792397365539345,False,False,False,1.3562034448616207,False,False,1,True,False,0,False,False,True,False,550,0
543,273,293,281,111,73,66,31,0.5406932856031942,0.49844305813737755,1048,0.13523131672597866,0.12422460053128674,38,44,False,0.9792397365539345,False,False,False,1.3562034448616207,False,False,1,True,False,0,False,False,True,False,550,1
251,178,178,172,80,44,35,13,0.7099674916749446,0.704558128708874,507,0.20930232558139536,0.15023416192875472,36,27,True,1.827527612334454,False,False,False,1.1385332726104869,False,False,1,True,False,0,False,False,True,False,248,0
251,158,178,172,80,44,35,13,0.7099674916749446,0.704558128708874,507,0.20930232558139536,0.15023416192875472,36,27,True,1.827527612334454,False,False,False,1.1385332726104869,False,False,1,True,False,0,False,False,True,False,248,1
275,109,106,104,44,32,19,9,0.3870247351577211,0.4413549499129106,508,0.11538461538461539,0.1086735895052986,12,8,True,0.5113893210321461,False,False,False,0.5911123361110715,False,False,3,True,False,0,False,False,True,False,277,0
275,109,106,204,44,32,19,9,0.3870247351577211,0.4413549499129106,508,0.11538461538461539,0.1086735895052986,12,8,True,0.5113893210321461,False,False,False,0.5911123361110715,False,False,3,True,False,0,False,False,True,False,277,1
